Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle
7908;100582;105952;0;2015-08-24 13:04:00;[1];1;77
7909;100593;103061;0;2015-08-24 13:04:00;[1];1;77
7910;100595;104393;0;2015-08-24 13:04:00;[1];1;77
7911;100598;104825;0;2015-08-24 13:04:00;[1];1;77
7912;100589;105606;0;2015-08-24 13:04:00;[1];1;77
7913;100575;116216;0;2015-08-24 13:04:00;[1];1;77
7914;100590;103016;0;2015-08-24 13:04:00;[1];1;77
7915;100578;102494;0;2015-08-24 13:04:00;[1];1;77
7916;100585;101081;0;2015-08-24 13:04:00;[1];1;77
7917;100596;107313;0;2015-08-24 13:04:00;[1];1;77
7918;100577;103127;0;2015-08-24 13:04:00;[1];1;77
7919;100588;103810;0;2015-08-24 13:04:00;[1];1;77
7920;100584;101543;0;2015-08-24 13:10:00;[1, 1];1;77
7921;100594;102343;0;2015-08-24 13:10:00;[1, 1];1;77
7922;100577;103127;0;2015-08-24 13:10:00;[1, 1];1;77
7923;100586;104987;0;2015-08-24 13:10:00;[1, 1];1;77
7924;100592;105987;0;2015-08-24 13:10:00;[1, 1];1;77
7925;100588;103810;0;2015-08-24 13:10:00;[1, 1];1;77
7926;100580;102403;0;2015-08-24 13:10:00;[1, 1];1;77
7927;100581;101898;0;2015-08-24 13:10:00;[1, 1];1;77
7928;100575;116216;0;2015-08-24 13:10:00;[1, 1];1;77
7929;100598;104825;0;2015-08-24 13:10:00;[1, 1];1;77
7930;100587;102596;0;2015-08-24 13:10:00;[1, 1];1;77
7931;100591;104756;0;2015-08-24 13:10:00;[1, 1];1;77
7932;100597;101339;0;2015-08-24 13:10:00;[1, 1];1;77
7933;100590;103016;0;2015-08-24 13:10:00;[1, 1];1;77
7934;100576;127168;0;2015-08-24 13:10:00;[1, 1];1;77
7935;100596;107313;0;2015-08-24 13:10:00;[1, 1];1;77
7936;100579;74784;0;2015-08-24 13:10:00;[1, 1];1;77
7937;100585;101081;0;2015-08-24 13:10:00;[1, 1];1;77
7938;100582;105952;0;2015-08-24 13:10:00;[1, 1];1;77
7939;100578;102494;0;2015-08-24 13:10:00;[1, 1];1;77
7940;100593;103061;0;2015-08-24 13:10:00;[1, 1];1;77
7941;100589;105606;0;2015-08-24 13:10:00;[1, 1];1;77
7942;100583;106221;0;2015-08-24 13:10:00;[1, 1];1;77
7943;100595;104393;0;2015-08-24 13:10:00;[1, 1];1;77
7944;100595;104393;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7945;100585;101081;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7946;100591;104756;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7947;100579;74784;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7948;100597;101339;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7949;100580;102403;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7950;100578;102494;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7951;100592;105987;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7952;100589;105606;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7953;100582;105952;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7954;100575;116216;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7955;100596;107313;0;2015-08-24 13:18:00;[1, 1, 1];1;77
7956;100594;102343;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7957;100586;104987;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7958;100584;101543;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7959;100598;104825;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7960;100576;127168;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7961;100588;103810;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7962;100577;103127;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7963;100583;106221;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7964;100587;102596;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7965;100590;103016;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7966;100593;103061;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7967;100581;101898;0;2015-08-24 13:18:00;[1, 1, 1];0;77
7968;86656;52453;0;2015-08-24 14:55:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;77
7969;86657;54655;0;2015-08-24 14:55:00;[1, 1, 1, 1, 1, 1, 1, 1, 1];0;77
7970;86658;54256;0;2015-08-24 14:55:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;77
7971;100438;109576;0;2015-08-25 10:38:00;[];0;77
7972;100825;82883;0;2015-08-25 10:53:00;[];1;77
7973;100826;60266;0;2015-08-25 10:53:00;[];1;77
7974;100824;84936;0;2015-08-25 10:53:00;[];1;77
7975;100824;84936;0;2015-08-25 11:06:00;[1];1;77
7976;100824;84936;0;2015-08-25 11:14:00;[1, 1];1;77
7977;100824;84936;0;2015-08-25 11:20:00;[1, 1, 1];0;77
7978;100827;76502;0;2015-08-25 11:25:00;[];0;77
7979;100829;77593;0;2015-08-25 11:29:00;[];1;77
7980;100826;60266;0;2015-08-25 11:29:00;[1];0;77
7981;100825;82883;0;2015-08-25 11:29:00;[1];0;77
7982;100832;74725;0;2015-08-25 11:29:00;[];1;77
7983;100824;84936;0;2015-08-25 11:29:00;[0, 1, 1, 1];0;77
7984;100828;73595;0;2015-08-25 11:29:00;[];0;77
7985;100830;60673;0;2015-08-25 11:29:00;[];0;77
7986;100831;76455;0;2015-08-25 11:29:00;[];0;77
7987;100827;76502;0;2015-08-25 11:29:00;[0];0;77
7988;100768;127310;0;2015-08-25 12:30:00;[];1;77
7989;100554;70581;0;2015-08-25 12:41:00;[];0;77
7990;100548;56779;0;2015-08-25 12:44:00;[];0;77
7991;100555;69132;0;2015-08-25 12:44:00;[];0;77
7992;100546;60167;0;2015-08-25 12:44:00;[];0;77
7993;100560;67813;0;2015-08-25 12:44:00;[];0;77
7994;100550;71778;0;2015-08-25 12:44:00;[];0;77
7995;100551;75042;0;2015-08-25 12:44:00;[];0;77
7996;100544;98533;0;2015-08-25 12:44:00;[];0;77
7997;100553;74250;0;2015-08-25 12:44:00;[];0;77
7998;100545;82638;0;2015-08-25 12:44:00;[];0;77
7999;100547;71961;0;2015-08-25 12:44:00;[];0;77
8000;100558;74446;0;2015-08-25 12:44:00;[];0;77
8001;100561;94872;0;2015-08-25 12:44:00;[];0;77
8002;100556;82203;0;2015-08-25 12:44:00;[];0;77
8003;100549;70188;0;2015-08-25 12:44:00;[];0;77
8004;100562;58485;0;2015-08-25 12:44:00;[];0;77
8005;100554;70581;0;2015-08-25 12:44:00;[0];0;77
8006;100559;68754;0;2015-08-25 12:44:00;[];0;77
8007;100557;67487;0;2015-08-25 12:44:00;[];0;77
8008;100552;69358;0;2015-08-25 12:44:00;[];0;77
8009;100569;71637;0;2015-08-25 15:35:00;[];0;78
8010;100565;69753;0;2015-08-25 15:35:00;[];0;78
8011;100567;73500;0;2015-08-25 15:35:00;[];0;78
8012;100571;74634;0;2015-08-25 15:35:00;[];0;78
8013;100573;72232;0;2015-08-25 15:35:00;[];0;78
8014;100570;73950;0;2015-08-25 15:35:00;[];0;78
8015;100564;72761;0;2015-08-25 15:35:00;[];0;78
8016;100568;78711;0;2015-08-25 15:35:00;[];0;78
8017;100563;72837;0;2015-08-25 15:35:00;[];0;78
8018;100566;74257;0;2015-08-25 15:35:00;[];1;78
8019;100572;75923;0;2015-08-25 15:35:00;[];0;78
8020;100240;106119;0;2015-08-26 11:35:00;[];1;78
8021;100243;122673;0;2015-08-26 11:35:00;[];0;78
8022;100235;71885;0;2015-08-26 11:35:00;[];1;78
8023;100241;103867;0;2015-08-26 11:35:00;[];0;78
8024;100238;104037;0;2015-08-26 11:35:00;[];1;78
8025;100236;103091;0;2015-08-26 11:35:00;[];1;78
8026;100245;141822;0;2015-08-26 11:35:00;[];0;78
8027;100242;104971;0;2015-08-26 11:35:00;[];1;78
8028;100233;128493;0;2015-08-26 11:35:00;[];0;78
8029;100244;102584;0;2015-08-26 11:35:00;[];1;78
8030;100237;105335;0;2015-08-26 11:35:00;[];0;78
8031;100246;114227;0;2015-08-26 11:35:00;[];1;78
8032;100234;107159;0;2015-08-26 11:35:00;[];0;78
8033;100239;108727;0;2015-08-26 11:35:00;[];1;78
8034;100247;135522;0;2015-08-26 11:35:00;[];1;78
8035;100248;106670;0;2015-08-26 11:35:00;[];1;78
8036;100255;110340;0;2015-08-27 11:04:00;[];1;79
8037;100251;102229;0;2015-08-27 11:04:00;[];1;79
8038;100254;106450;0;2015-08-27 11:04:00;[];1;79
8039;100253;107459;0;2015-08-27 11:04:00;[];1;79
8040;100252;117780;0;2015-08-27 11:04:00;[];1;79
8041;100250;119431;0;2015-08-27 11:04:00;[];1;79
8042;100250;119431;0;2015-08-27 14:00:00;[1];1;80
8043;100251;102229;0;2015-08-27 14:00:00;[1];1;80
8044;100252;117780;0;2015-08-27 14:00:00;[1];1;80
8045;78204;56832;0;2015-08-28 08:16:00;[1, 1, 1, 0, 0, 0, 0, 0];0;80
8046;100768;127310;0;2015-08-28 13:22:00;[1];1;81
8047;100770;74889;0;2015-08-28 13:22:00;[];1;81
8048;100769;89036;0;2015-08-28 13:22:00;[];1;81
8049;100769;89036;0;2015-08-28 15:46:00;[1];1;81
8050;100768;127310;0;2015-08-28 15:46:00;[1, 1];1;81
8051;100770;74889;0;2015-08-28 15:46:00;[1];1;81
8052;100811;108710;0;2015-08-31 12:48:00;[];0;82
8053;100779;107268;0;2015-08-31 12:48:00;[];0;83
8054;100812;107516;0;2015-08-31 12:48:00;[];1;83
8055;100810;108611;0;2015-08-31 12:48:00;[];0;83
8056;100782;150986;0;2015-08-31 12:48:00;[];0;83
8057;100781;106490;0;2015-08-31 12:48:00;[];0;83
8058;100771;106366;0;2015-08-31 12:48:00;[];0;83
8059;100809;129088;0;2015-08-31 12:48:00;[];0;83
8060;100808;111017;0;2015-08-31 12:48:00;[];0;83
8061;100784;110101;0;2015-08-31 12:48:00;[];0;83
8062;100785;108370;0;2015-08-31 12:48:00;[];0;83
8063;100780;108430;0;2015-08-31 12:48:00;[];0;83
8064;100778;124293;0;2015-08-31 12:48:00;[];0;83
8065;100815;108096;0;2015-08-31 12:48:00;[];1;83
8066;100777;152376;0;2015-08-31 12:48:00;[];0;83
8067;100772;145967;0;2015-08-31 12:48:00;[];0;83
8068;100770;74889;0;2015-08-31 12:48:00;[1, 1];0;83
8069;100773;111556;0;2015-08-31 12:48:00;[];0;83
8070;100769;89036;0;2015-08-31 12:48:00;[1, 1];0;83
8071;100822;108164;0;2015-08-31 12:48:00;[];0;83
8072;100821;128500;0;2015-08-31 12:48:00;[];1;83
8073;100820;147242;0;2015-08-31 12:48:00;[];1;83
8074;100774;107387;0;2015-08-31 12:48:00;[];0;83
8075;100768;127310;0;2015-08-31 12:48:00;[1, 1, 1];0;83
8076;100819;109448;0;2015-08-31 12:48:00;[];1;83
8077;100818;105850;0;2015-08-31 12:48:00;[];1;83
8078;100817;105329;0;2015-08-31 12:48:00;[];1;83
8079;100775;129589;0;2015-08-31 12:48:00;[];0;83
8080;100816;124666;0;2015-08-31 12:48:00;[];1;83
8081;100807;110524;0;2015-08-31 12:48:00;[];0;83
8082;100776;109506;0;2015-08-31 12:48:00;[];0;83
8083;100814;115220;0;2015-08-31 12:48:00;[];1;83
8084;100813;111773;0;2015-08-31 12:48:00;[];1;83
8085;100806;106757;0;2015-08-31 12:48:00;[];0;83
8086;100795;130785;0;2015-08-31 12:48:00;[];1;83
8087;100783;107793;0;2015-08-31 12:48:00;[];0;83
8088;100792;253964;0;2015-08-31 12:48:00;[];0;83
8089;100786;117758;0;2015-08-31 12:48:00;[];0;83
8090;100803;107021;0;2015-08-31 12:48:00;[];0;83
8091;100804;110982;0;2015-08-31 12:48:00;[];0;83
8092;100789;110715;0;2015-08-31 12:48:00;[];1;83
8093;100805;109330;0;2015-08-31 12:48:00;[];0;83
8094;100802;193463;0;2015-08-31 12:48:00;[];0;83
8095;100801;105726;0;2015-08-31 12:48:00;[];0;83
8096;100791;209403;0;2015-08-31 12:48:00;[];0;83
8097;100793;133127;0;2015-08-31 12:48:00;[];0;83
8098;100794;137280;0;2015-08-31 12:48:00;[];0;83
8099;100800;106895;0;2015-08-31 12:48:00;[];0;83
8100;100788;160747;0;2015-08-31 12:48:00;[];0;83
8101;100790;142948;0;2015-08-31 12:48:00;[];0;83
8102;100787;110236;0;2015-08-31 12:48:00;[];1;83
8103;100799;105295;0;2015-08-31 12:48:00;[];0;83
8104;100798;120955;0;2015-08-31 12:48:00;[];0;83
8105;100797;118022;0;2015-08-31 12:48:00;[];0;83
8106;100796;111052;0;2015-08-31 12:48:00;[];1;83
8107;102507;61646;0;2015-08-31 15:00:00;[];0;83
8108;86669;107798;0;2015-09-01 15:33:00;[];1;84
8109;102595;57381;0;2015-09-01 15:58:00;[];1;85
8110;100457;55760;0;2015-09-01 16:04:00;[1];0;85
8111;100493;102071;0;2015-09-01 16:32:00;[1];0;85
8112;100501;102597;0;2015-09-01 16:32:00;[1];1;85
8113;100529;104466;0;2015-09-01 16:32:00;[0];0;85
8114;100498;103064;0;2015-09-01 16:32:00;[1];0;85
8115;100494;86130;0;2015-09-01 16:32:00;[1];0;85
8116;100495;102207;0;2015-09-01 16:32:00;[1];1;85
8117;100506;102039;0;2015-09-01 16:32:00;[1];0;85
8118;78219;55928;0;2015-09-01 16:53:00;[1, 1, 1, 1, 1, 1];0;85
8119;102600;56391;0;2015-09-02 08:41:00;[];1;85
8120;100495;102207;0;2015-09-02 08:54:00;[1, 1];0;85
8121;102762;55516;0;2015-09-02 09:22:00;[];0;85
8122;100526;78276;0;2015-09-02 10:34:00;[0];0;85
8123;100534;100840;0;2015-09-02 10:34:00;[0];0;85
8124;82956;57232;0;2015-09-02 11:03:00;[1, 1, 0, 1, 1];0;85
8125;83130;55382;0;2015-09-02 11:10:00;[1, 0, 0, 0, 0, 0];0;85
8126;83148;57089;0;2015-09-02 11:42:00;[1, 1, 1, 1, 1, 1];1;85
8127;83148;57089;0;2015-09-02 12:06:00;[1, 1, 1, 1, 1, 1, 1];1;85
8128;83148;57089;0;2015-09-02 12:47:00;[1, 1, 1, 1, 1, 1, 1, 1];1;85
8129;83148;57089;0;2015-09-02 13:18:00;[1, 1, 1, 1, 1, 1, 1, 1, 1];1;85
8130;100526;78276;0;2015-09-02 15:29:00;[0, 0];0;85
8131;100467;99793;0;2015-09-02 15:29:00;[1];0;85
8132;100534;100840;0;2015-09-02 15:29:00;[0, 0];0;85
8133;102599;57035;0;2015-09-02 16:11:00;[];0;86
8134;100509;106802;0;2015-09-03 10:27:00;[1];1;86
8135;100513;103276;0;2015-09-03 10:27:00;[1];1;86
8136;100512;103913;0;2015-09-03 10:27:00;[1];1;86
8137;100508;46318;0;2015-09-03 10:27:00;[1];1;86
8138;100566;74257;0;2015-09-03 13:58:00;[1];0;86
8139;100544;98533;0;2015-09-03 13:58:00;[0];1;86
8140;100544;98533;0;2015-09-03 14:05:00;[1, 0];0;86
8141;100596;107313;0;2015-09-03 14:21:00;[1, 1, 1, 1];1;86
8142;100832;74725;0;2015-09-08 13:12:00;[1];0;87
8143;100829;77593;0;2015-09-08 13:28:00;[1];1;88
8144;100829;77593;0;2015-09-08 13:34:00;[1, 1];1;88
8145;100829;77593;0;2015-09-08 13:59:00;[1, 1, 1];0;88
8146;100714;184483;0;2015-09-08 16:08:00;[];1;88
8147;100272;65818;0;2015-09-08 16:19:00;[1];1;88
8148;100273;82119;0;2015-09-08 16:19:00;[1];1;88
8149;100294;69421;0;2015-09-09 09:10:00;[1];0;88
8150;100308;65706;0;2015-09-09 11:01:00;[1];1;88
8151;100291;73075;0;2015-09-09 11:01:00;[1];1;88
8152;100305;64529;0;2015-09-09 11:01:00;[1];0;88
8153;100315;72340;0;2015-09-09 11:01:00;[1];0;88
8154;100306;72218;0;2015-09-09 11:01:00;[1];0;88
8155;100307;62458;0;2015-09-09 11:01:00;[1];1;88
8156;100274;47252;0;2015-09-09 11:01:00;[1, 0];0;88
8157;100363;69925;0;2015-09-09 16:07:00;[1];0;89
8158;100364;74888;0;2015-09-09 16:15:00;[1];1;89
8159;100365;72901;0;2015-09-09 16:15:00;[1];1;89
8160;100370;73033;0;2015-09-09 16:15:00;[1];1;89
8161;100308;65706;0;2015-09-09 16:15:00;[1, 1];1;89
8162;100307;62458;0;2015-09-09 16:15:00;[1, 1];1;89
8163;100272;65818;0;2015-09-14 11:15:00;[1, 1];1;90
8164;100273;82119;0;2015-09-14 11:22:00;[1, 1];1;91
8165;100273;82119;0;2015-09-14 11:27:00;[1, 1, 1];1;91
8166;100308;65706;0;2015-09-14 13:20:00;[1, 1, 1];1;91
8167;100308;65706;0;2015-09-14 13:27:00;[1, 1, 1, 1];0;91
8168;100307;62458;0;2015-09-14 13:27:00;[1, 1, 1];0;91
8169;100371;77773;0;2015-09-14 13:57:00;[1, 1];0;91
8170;100372;74064;0;2015-09-14 14:14:00;[1];1;91
8171;100272;65818;0;2015-09-14 14:25:00;[1, 1, 1];1;91
8172;100273;82119;0;2015-09-14 14:25:00;[1, 1, 1, 1];1;91
8173;100307;62458;0;2015-09-14 14:25:00;[0, 1, 1, 1];0;91
8174;100272;65818;0;2015-09-14 15:22:00;[1, 1, 1, 1];0;91
8175;100370;73033;0;2015-09-14 15:22:00;[1, 1];1;91
8176;100365;72901;0;2015-09-14 15:22:00;[1, 1];0;91
8177;100273;82119;0;2015-09-14 15:22:00;[1, 1, 1, 1, 1];0;91
8178;86660;54720;0;2015-09-14 16:51:00;[0, 0, 0, 1, 0, 0];0;91
8179;78086;59120;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8180;86667;55679;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 1];0;91
8181;78169;55875;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8182;78096;57046;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8183;103997;60488;0;2015-09-14 16:51:00;[];1;91
8184;78151;46704;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8185;78078;58661;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8186;78089;62456;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];1;91
8187;84847;56980;0;2015-09-14 16:51:00;[0, 0, 0, 0, 1, 0];0;91
8188;78159;55802;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8189;78166;59311;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 1, 0, 0, 1];0;91
8190;86664;53744;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0];0;91
8191;78183;56291;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8192;78079;59348;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8193;78153;56034;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 1, 1];0;91
8194;86665;53413;0;2015-09-14 16:51:00;[0, 0, 0, 1, 1, 0, 0];0;91
8195;78179;58366;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8196;78158;55287;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];1;91
8197;78168;60127;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 1, 0, 0];0;91
8198;78084;56861;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8199;78091;57323;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];1;91
8200;78161;54815;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8201;78197;54525;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8202;78173;58233;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8203;86655;55977;0;2015-09-14 16:51:00;[0, 0, 0, 1, 0, 0, 1];0;91
8204;78199;56479;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8205;78176;58800;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8206;78150;57007;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8207;78165;54860;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8208;78177;56648;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8209;86658;54256;0;2015-09-14 16:51:00;[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;91
8210;78200;56228;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8211;78204;56832;0;2015-09-14 16:51:00;[0, 1, 1, 1, 0, 0, 0, 0, 0];0;91
8212;78180;57479;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8213;78194;56191;0;2015-09-14 16:51:00;[0, 1, 0, 0, 0, 0, 1, 1, 1];0;91
8214;78196;53569;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8215;86656;52453;0;2015-09-14 16:51:00;[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;91
8216;78162;54636;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8217;102507;61646;0;2015-09-14 16:51:00;[0];0;91
8218;78154;55066;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8219;78170;56625;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8220;104082;59344;0;2015-09-14 16:51:00;[];1;91
8221;78074;54015;0;2015-09-14 16:51:00;[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1];0;91
8222;78090;59522;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8223;78160;54744;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8224;78085;55332;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8225;78171;57288;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8226;78202;57849;0;2015-09-14 16:51:00;[0, 1, 1, 1, 1, 1, 1, 1, 1];0;91
8227;78077;59096;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8228;78076;57319;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8229;78184;55118;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 1, 0, 0];0;91
8230;78075;61690;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1];0;91
8231;86657;54655;0;2015-09-14 16:51:00;[0, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;91
8232;78175;57176;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8233;78172;58013;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8234;78087;56098;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8235;78083;57145;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8236;104171;55118;0;2015-09-14 16:51:00;[];1;91
8237;78155;55184;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8238;102595;57381;0;2015-09-14 16:51:00;[1];1;91
8239;86668;53904;0;2015-09-14 16:51:00;[1, 1, 1, 0, 1, 1, 1, 1];1;91
8240;78157;55266;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 1, 1, 1];0;91
8241;78098;54792;0;2015-09-14 16:51:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;91
8242;78081;56285;0;2015-09-14 16:51:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;91
8243;78088;63852;0;2015-09-14 16:51:00;[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];1;91
8244;78152;55968;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 1, 1];0;91
8245;86663;54991;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0];1;91
8246;78092;57052;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8247;78164;55455;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8248;78178;58936;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8249;104189;60660;0;2015-09-14 16:51:00;[];1;91
8250;78198;54847;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8251;78094;56819;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8252;78082;57262;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8253;78167;56715;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 1, 0, 0];0;91
8254;86661;55689;0;2015-09-14 16:51:00;[0, 0, 0, 1, 0, 0];1;91
8255;78181;56434;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 1, 0, 0];0;91
8256;86659;54521;0;2015-09-14 16:51:00;[0, 0, 0, 1, 0, 0, 1];0;91
8257;86666;55483;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0];0;91
8258;78182;55779;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8259;78156;55566;0;2015-09-14 16:51:00;[0, 1, 0, 0, 0, 0, 1, 1];0;91
8260;78201;56895;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 0];0;91
8261;78203;55684;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8262;78095;57176;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8263;104194;56481;0;2015-09-14 16:51:00;[];1;91
8264;86662;48310;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0];1;91
8265;78195;58960;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8266;78174;59629;0;2015-09-14 16:51:00;[1, 1, 1, 1, 1, 1, 1, 1];1;91
8267;78080;55577;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8268;78163;56846;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8269;78097;56062;0;2015-09-14 16:51:00;[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1];0;91
8270;78149;56856;0;2015-09-14 16:51:00;[1, 1, 1, 0, 0, 0, 1, 0, 1, 1];1;91
8271;78093;57542;0;2015-09-14 16:51:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;91
8272;82515;55231;0;2015-09-14 16:52:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
8273;78276;59072;0;2015-09-14 16:52:00;[0, 0, 0, 0, 0, 0, 0, 1];0;91
